3.000000e-04 2.141859e+02 1.161043e-07 6.063017e-08 8.581976e-08 5.907707e-11 1.047597e-12 1.914920e-12 -2.907132e-05 -2.209673e-04 -2.699072e-06 -1.307111e-06 6.512240e-10 -2.694131e-11 -2.240175e-10 1.276377e-10 -7.401794e-05 -5.178722e-04 -3.040024e-04 -3.449657e-04 -9.801615e-04 -1.374140e-03 -1.688293e-04 -1.370771e-03 1.016048e-07 -7.830555e-08 6.103282e-08 -6.168831e-08 -2.395473e-08 -1.641922e-07 -9.664000e-08 -9.127828e-08 -6.229130e-08 1.658670e-08 3.794604e-09 -2.145303e-08 -3.124130e-09 8.858880e-10 1.615668e-08 -2.016174e-08 2.250313e-08 3.473796e-01
1.300000e-03 8.554754e+02 4.098061e-05 2.155956e-05 3.042859e-05 2.076987e-08 3.704415e-10 6.768088e-10 -4.874564e-03 -1.641167e-02 -2.024826e-04 -9.808539e-05 2.288346e-07 -9.366973e-09 -7.868790e-08 4.446414e-08 -1.464597e-03 -1.359355e-02 -1.007579e-03 -8.990007e-03 -2.357016e-02 -2.969772e-02 -3.472370e-03 1.981187e-02 1.186302e-04 -9.774192e-05 6.491789e-05 -7.818952e-05 -3.415987e-05 -1.858527e-04 -1.091180e-04 -1.033280e-04 -7.019769e-05 2.142771e-05 5.181175e-06 -1.264641e-05 -2.944080e-06 8.246330e-07 6.487818e-06 1.018829e-06 2.501316e-05 3.473796e-01
2.300000e-03 1.420658e+03 4.024592e-04 2.152252e-04 3.018534e-04 2.021683e-07 3.653094e-09 6.666839e-09 -2.565959e-02 -8.036009e-02 -1.053157e-03 -5.104664e-04 2.224741e-06 -8.893276e-08 -7.643237e-07 4.238992e-07 -4.304343e-03 -4.209352e-02 -3.153598e-03 -2.766701e-02 -7.347374e-02 -9.188087e-02 -1.102325e-02 1.269268e-01 1.645061e-03 -1.420127e-03 7.799312e-04 -1.144763e-03 -5.897653e-04 -2.443523e-03 -1.430655e-03 -1.368707e-03 -9.219908e-04 3.153887e-04 1.045849e-04 -7.735609e-05 -3.335511e-05 -4.056017e-06 5.451079e-05 -8.607832e-06 3.222590e-05 3.473796e-01
3.300000e-03 1.916591e+03 1.711869e-03 1.021105e-03 1.616750e-03 8.480615e-07 1.563583e-08 2.848639e-08 -7.397057e-02 -2.250391e-01 -2.927533e-03 -1.420213e-03 9.314874e-06 -3.590892e-07 -3.195377e-06 1.721055e-06 -7.944795e-03 -8.520364e-02 -6.525733e-03 -5.552558e-02 -1.503293e-01 -1.859280e-01 -2.261902e-02 3.660799e-01 8.367591e-03 -7.301395e-03 3.704401e-03 -5.958769e-03 -3.002408e-03 -1.136458e-02 -6.646623e-03 -6.365207e-03 -4.270738e-03 1.772798e-03 5.179483e-04 -3.041685e-04 -1.573572e-04 8.860989e-05 2.714924e-04 -6.561533e-06 1.471516e-04 3.473796e-01
4.300000e-03 2.349334e+03 5.110907e-03 2.734932e-03 6.378406e-03 2.411381e-06 4.567997e-08 8.303352e-08 -1.521711e-01 -4.664222e-01 -6.100500e-03 -2.962694e-03 2.641866e-05 -9.708165e-07 -9.042097e-06 4.678373e-06 -1.162234e-02 -1.417126e-01 -1.114613e-02 -9.130776e-02 -2.531770e-01 -3.091044e-01 -3.829756e-02 7.670799e-01 2.522666e-02 -2.326143e-02 1.046538e-02 -1.915157e-02 -1.048901e-02 -3.288564e-02 -1.918562e-02 -1.841017e-02 -1.228294e-02 6.524941e-03 1.509923e-03 -5.523696e-04 -3.604576e-04 5.794101e-04 1.663164e-03 1.916150e-05 4.309277e-04 3.473796e-01
5.300000e-03 2.724965e+03 9.576472e-03 7.572116e-03 1.242799e-02 5.470050e-06 1.071970e-07 1.943001e-07 -2.674973e-01 -8.175964e-01 -1.076660e-02 -5.235121e-03 5.973144e-05 -2.071531e-06 -2.037738e-05 1.001271e-05 -1.436983e-02 -2.099858e-01 -1.717999e-02 -1.340593e-01 -3.809591e-01 -4.584811e-01 -5.796891e-02 1.348147e+00 5.773930e-02 -5.622920e-02 2.073393e-02 -4.671211e-02 -2.704062e-02 -7.291167e-02 -4.216318e-02 -4.088388e-02 -2.690878e-02 1.580918e-02 3.538884e-03 -5.939334e-04 -6.120155e-04 2.048646e-03 2.353888e-03 3.942261e-05 1.165168e-03 3.473796e-01
6.300000e-03 3.049100e+03 2.769554e-02 2.047820e-02 1.992916e-02 1.069684e-05 2.182816e-07 3.943235e-07 -4.242953e-01 -1.284285e+00 -1.705467e-02 -8.303023e-03 1.163429e-04 -3.780605e-06 -3.951111e-05 1.821029e-05 -1.519849e-02 -2.883227e-01 -2.474863e-02 -1.825725e-01 -5.323145e-01 -6.310002e-01 -8.152101e-02 2.118533e+00 1.099041e-01 -1.135475e-01 3.347652e-02 -9.503893e-02 -5.772313e-02 -1.349476e-01 -7.768319e-02 -7.557784e-02 -4.939877e-02 3.226748e-02 6.873510e-03 2.590413e-04 -8.760210e-04 4.450058e-03 4.851336e-03 9.895601e-05 2.545649e-03 3.473796e-01
7.300000e-03 3.326964e+03 4.734053e-02 3.192059e-02 3.803153e-02 1.882556e-05 4.025318e-07 7.243964e-07 -6.211317e-01 -1.859162e+00 -2.504093e-02 -1.220573e-02 2.037933e-04 -6.186694e-06 -6.878454e-05 2.932528e-05 -1.308355e-02 -3.750001e-01 -3.397798e-02 -2.357267e-01 -7.058971e-01 -8.236626e-01 -1.089041e-01 3.079883e+00 1.861451e-01 -2.024851e-01 4.659864e-02 -1.702408e-01 -1.073493e-01 -2.209396e-01 -1.265906e-01 -1.235715e-01 -8.015118e-02 5.790600e-02 1.172176e-02 2.109446e-03 -1.103044e-03 8.612488e-03 9.097105e-03 2.032736e-04 4.918227e-03 3.473796e-01
8.300000e-03 3.562986e+03 4.747613e-02 5.459470e-02 6.479089e-02 3.061466e-05 6.900444e-07 1.236521e-06 -8.601275e-01 -2.552878e+00 -3.475615e-02 -1.695901e-02 3.296273e-04 -9.381543e-06 -1.103439e-04 4.280804e-05 -7.125663e-03 -4.682300e-01 -4.501741e-02 -2.927406e-01 -9.002201e-01 -1.033679e+00 -1.400287e-01 4.228839e+00 2.877624e-01 -3.282556e-01 5.570888e-02 -2.774491e-01 -1.811594e-01 -3.308488e-01 -1.885905e-01 -1.843433e-01 -1.188136e-01 9.461373e-02 1.810440e-02 5.424148e-03 -1.401592e-03 1.523280e-02 1.564541e-02 3.928780e-04 8.619699e-03 3.473796e-01
9.300000e-03 3.761179e+03 1.321273e-01 8.484508e-02 9.839005e-02 4.681294e-05 1.118543e-06 1.995093e-06 -1.140895e+00 -3.363920e+00 -5.011870e-02 -2.255851e-02 5.009899e-04 -1.353570e-05 -1.659087e-04 5.737994e-05 3.884115e-03 -5.659739e-01 -5.807333e-02 -3.528372e-01 -1.113814e+00 -1.258385e+00 -1.748394e-01 5.579831e+00 4.154048e-01 -4.951555e-01 5.781716e-02 -4.203447e-01 -2.826015e-01 -4.632923e-01 -2.625784e-01 -2.573246e-01 -1.645549e-01 1.446338e-01 2.594499e-02 8.625632e-03 -1.947966e-03 2.468909e-02 2.510222e-02 6.965352e-04 1.410610e-02 3.473796e-01
1.030000e-02 3.925082e+03 1.765373e-01 1.241003e-01 1.422726e-01 6.812571e-05 1.734729e-06 3.078828e-06 -1.462641e+00 -4.276004e+00 -6.418122e-02 -2.898167e-02 7.242408e-04 -1.901139e-05 -2.365391e-04 7.095776e-05 2.051971e-02 -6.669046e-01 -7.320191e-02 -4.152766e-01 -1.345129e+00 -1.495399e+00 -2.132070e-01 7.043322e+00 5.692079e-01 -7.054723e-01 5.062429e-02 -6.009970e-01 -4.141557e-01 -6.159153e-01 -3.470450e-01 -3.409010e-01 -2.161100e-01 2.087496e-01 3.510901e-02 1.636791e-02 -3.039278e-03 3.776728e-02 3.810401e-02 1.165693e-03 2.178769e-02 3.473796e-01
1.130000e-02 4.058051e+03 2.418975e-01 1.735191e-01 1.655060e-01 9.518811e-05 2.595749e-06 4.582835e-06 -1.822310e+00 -5.283081e+00 -7.989818e-02 -3.619148e-02 1.004639e-03 -2.650456e-05 -3.224686e-04 8.064311e-05 4.363693e-02 -7.692895e-01 -9.052239e-02 -4.794697e-01 -1.592663e+00 -1.742471e+00 -2.550677e-01 8.698728e+00 7.491452e-01 -9.598257e-01 3.325032e-02 -8.199993e-01 -5.760125e-01 -7.863202e-01 -4.404438e-01 -4.334857e-01 -2.724465e-01 2.874633e-01 4.539211e-02 2.416660e-02 -4.948961e-03 5.485931e-02 5.529532e-02 1.859046e-03 3.215091e-02 3.473796e-01
1.230000e-02 4.162813e+03 3.302540e-01 2.317371e-01 2.515056e-01 1.285392e-04 3.770802e-06 6.620965e-06 -2.218942e+00 -6.375871e+00 -1.034197e-01 -4.413467e-02 1.346046e-03 -3.716124e-05 -4.230305e-04 8.280132e-05 7.385980e-02 -8.716898e-01 -1.101632e-01 -5.461347e-01 -1.854919e+00 -1.997733e+00 -3.003502e-01 1.048275e+01 9.552292e-01 -1.257268e+00 6.842459e-03 -1.076195e+00 -7.673673e-01 -9.723145e-01 -5.413483e-01 -5.336019e-01 -3.325005e-01 3.819317e-01 5.656673e-02 3.319876e-02 -7.964815e-03 7.705278e-02 7.739546e-02 2.824932e-03 4.559538e-02 3.473796e-01
1.330000e-02 4.242072e+03 4.328405e-01 3.148955e-01 3.362592e-01 1.686104e-04 5.342895e-06 9.328382e-06 -2.648554e+00 -7.543532e+00 -1.231864e-01 -5.274799e-02 1.750552e-03 -5.259791e-05 -5.367921e-04 7.327914e-05 1.117285e-01 -9.727440e-01 -1.321635e-01 -6.116393e-01 -2.130433e+00 -2.259435e+00 -3.489573e-01 1.230624e+01 1.188018e+00 -1.595864e+00 -2.569018e-02 -1.368055e+00 -9.859773e-01 -1.171973e+00 -6.485858e-01 -6.400975e-01 -3.955967e-01 4.928118e-01 6.871259e-02 4.323667e-02 -1.233716e-02 1.047475e-01 1.049591e-01 4.345722e-03 6.257882e-02 3.473796e-01
1.430000e-02 4.298216e+03 5.551650e-01 4.049721e-01 4.258907e-01 2.157116e-04 7.410885e-06 1.286408e-05 -3.108261e+00 -8.775316e+00 -1.388826e-01 -6.195758e-02 2.218086e-03 -7.470499e-05 -6.621357e-04 4.786415e-05 1.575476e-01 -1.071304e+00 -1.564485e-01 -6.787886e-01 -2.417918e+00 -2.526034e+00 -4.008314e-01 1.425346e+01 1.448420e+00 -1.972896e+00 -6.002618e-02 -1.692968e+00 -1.228597e+00 -1.383864e+00 -7.612878e-01 -7.520558e-01 -4.608908e-01 6.138319e-01 8.170995e-02 5.407366e-02 -1.821426e-02 1.385003e-01 1.385757e-01 6.093065e-03 8.356797e-02 3.473796e-01
1.530000e-02 4.333490e+03 6.969320e-01 4.851891e-01 5.034025e-01 2.700294e-04 1.009122e-05 1.741361e-05 -3.595550e+00 -1.006039e+01 -1.540061e-01 -7.168261e-02 2.745508e-03 -1.049853e-04 -7.982895e-04 3.122864e-06 2.119130e-01 -1.166340e+00 -1.831033e-01 -7.463430e-01 -2.715882e+00 -2.796277e+00 -4.559051e-01 1.620149e+01 1.737610e+00 -2.385330e+00 -9.090215e-02 -2.048093e+00 -1.491417e+00 -1.606934e+00 -8.788384e-01 -8.688164e-01 -5.281075e-01 7.657254e-01 9.557543e-02 6.574387e-02 -2.569214e-02 1.787905e-01 1.787723e-01 8.267855e-03 1.088712e-01 3.473796e-01
1.630000e-02 4.349848e+03 8.626919e-01 6.361761e-01 6.359786e-01 3.316315e-04 1.351953e-05 2.319178e-05 -4.105965e+00 -1.138527e+01 -1.682373e-01 -8.183468e-02 3.325262e-03 -1.432088e-04 -9.471090e-04 -6.220802e-05 2.747012e-01 -1.256981e+00 -2.120120e-01 -8.140588e-01 -3.023117e+00 -3.069022e+00 -5.141085e-01 1.832361e+01 2.056742e+00 -2.829908e+00 -1.127381e-01 -2.430486e+00 -1.770270e+00 -1.840369e+00 -1.000807e+00 -9.899281e-01 -5.970120e-01 9.271569e-01 1.103954e-01 7.807431e-02 -3.476247e-02 2.260437e-01 2.259967e-01 1.090883e-02 1.389268e-01 3.473796e-01
1.730000e-02 4.349262e+03 1.050356e+00 7.795444e-01 7.869617e-01 4.004752e-04 1.785438e-05 3.044614e-05 -4.636747e+00 -1.273914e+01 -1.812826e-01 -9.232464e-02 3.944423e-03 -1.852204e-04 -1.115706e-03 -1.452593e-04 3.460503e-01 -1.342487e+00 -2.430868e-01 -8.817591e-01 -3.338513e+00 -3.343325e+00 -5.753623e-01 2.032995e+01 2.406786e+00 -3.303578e+00 -1.202372e-01 -2.837415e+00 -2.061155e+00 -2.083586e+00 -1.126895e+00 -1.115074e+00 -6.674728e-01 1.107593e+00 1.262893e-01 9.118478e-02 -4.538229e-02 2.806019e-01 2.806201e-01 1.394645e-02 1.740310e-01 3.473796e-01
1.830000e-02 4.333739e+03 1.261186e+00 9.409307e-01 9.402681e-01 4.764183e-04 2.327761e-05 3.945914e-05 -5.184138e+00 -1.411251e+01 -2.018766e-01 -1.030667e-01 4.584218e-03 -2.200416e-04 -1.318471e-03 -2.369615e-04 4.259531e-01 -1.422328e+00 -2.763441e-01 -9.493649e-01 -3.660906e+00 -3.618412e+00 -6.396225e-01 2.242362e+01 2.788158e+00 -3.803561e+00 -1.090238e-01 -3.266425e+00 -2.360460e+00 -2.336061e+00 -1.256880e+00 -1.244040e+00 -7.394348e-01 1.305447e+00 1.433401e-01 1.051402e-01 -5.740246e-02 3.430095e-01 3.429352e-01 1.756523e-02 2.144198e-01 3.473796e-01
1.930000e-02 4.304720e+03 1.491411e+00 6.352497e-01 1.106530e+00 5.592337e-04 2.999470e-05 5.054947e-05 -5.744400e+00 -1.549395e+01 -2.067503e-01 -1.139664e-01 5.223512e-03 -2.277304e-04 -1.576352e-03 -3.214858e-04 5.142477e-01 -1.495992e+00 -3.115194e-01 -1.016680e+00 -3.989253e+00 -3.893527e+00 -7.068136e-01 2.449736e+01 3.200744e+00 -4.327066e+00 -7.517800e-02 -3.715055e+00 -2.664427e+00 -2.597257e+00 -1.390520e+00 -1.376592e+00 -8.128377e-01 1.521640e+00 1.616847e-01 1.202007e-01 -7.064881e-02 4.129506e-01 4.131406e-01 2.169090e-02 2.603650e-01 3.473796e-01
2.030000e-02 4.263992e+03 1.754589e+00 1.328911e+00 1.298339e+00 6.486372e-04 3.824384e-05 6.407952e-05 -6.313787e+00 -1.687416e+01 -2.222337e-01 -1.082102e-01 5.851431e-03 -1.812681e-04 -1.908443e-03 -3.805583e-04 6.107686e-01 -1.563571e+00 -3.485009e-01 -1.083643e+00 -4.322500e+00 -4.168166e+00 -7.769031e-01 2.418555e+01 3.643786e+00 -4.871644e+00 -1.591078e-02 -4.181296e+00 -2.969264e+00 -2.866507e+00 -1.527511e+00 -1.512461e+00 -8.875842e-01 1.754738e+00 1.813902e-01 1.363654e-01 -8.492049e-02 4.907552e-01 4.913176e-01 2.629808e-02 3.119733e-01 3.473796e-01
2.130000e-02 4.213053e+03 2.035101e+00 1.541403e+00 1.502952e+00 7.442937e-04 4.828841e-05 8.045197e-05 -6.891039e+00 -1.824491e+01 -2.414019e-01 -1.169632e-01 6.491707e-03 -5.756877e-05 -2.308867e-03 -4.070520e-04 7.151580e-01 -1.624032e+00 -3.857764e-01 -1.150165e+00 -4.660082e+00 -4.442344e+00 -8.498114e-01 2.613467e+01 4.116004e+00 -5.434756e+00 7.108201e-02 -4.662863e+00 -3.272989e+00 -3.142991e+00 -1.667429e+00 -1.651289e+00 -9.635188e-01 2.005758e+00 2.024323e-01 1.539444e-01 -1.001077e-01 5.764536e-01 5.774016e-01 3.138658e-02 3.694147e-01 3.473796e-01
2.230000e-02 4.153188e+03 2.340463e+00 1.781001e+00 1.725552e+00 8.458444e-04 6.042300e-05 1.001138e-04 -7.469436e+00 -1.959772e+01 -2.582810e-01 -1.255294e-01 7.239503e-03 1.385636e-04 -2.709831e-03 -4.296312e-04 8.270853e-01 -1.677951e+00 -4.273374e-01 -1.216137e+00 -5.000928e+00 -4.714340e+00 -9.255148e-01 2.802591e+01 4.615951e+00 -6.013593e+00 1.881804e-01 -5.157409e+00 -3.571456e+00 -3.425673e+00 -1.809780e+00 -1.792621e+00 -1.040366e+00 2.272797e+00 2.246756e-01 1.729487e-01 -1.160663e-01 6.700446e-01 6.714685e-01 3.695539e-02 4.326536e-01 3.473796e-01
2.330000e-02 4.086011e+03 2.651474e+00 2.023079e+00 1.948070e+00 9.529317e-04 7.498110e-05 1.235645e-04 -8.048539e+00 -2.092837e+01 -2.745653e-01 -1.338625e-01 8.287384e-03 3.435721e-04 -2.944798e-03 -5.393778e-04 9.461363e-01 -1.725327e+00 -4.688029e-01 -1.281397e+00 -5.344409e+00 -4.985133e+00 -1.003931e+00 2.958591e+01 5.141692e+00 -6.605607e+00 3.368860e-01 -5.662668e+00 -3.861762e+00 -3.713365e+00 -1.953882e+00 -1.935832e+00 -1.117784e+00 2.555379e+00 2.478178e-01 1.932607e-01 -1.328865e-01 7.714475e-01 7.732933e-01 4.301796e-02 5.017258e-01 3.473796e-01
2.430000e-02 4.012651e+03 3.019238e+00 2.318821e+00 2.222199e+00 1.065193e-03 9.231925e-05 1.513434e-04 -8.626198e+00 -2.222664e+01 -2.927084e-01 -1.419116e-01 9.910552e-03 4.192053e-04 -2.747858e-03 -8.957246e-04 1.071875e+00 -1.766151e+00 -5.111562e-01 -1.346166e+00 -5.689857e+00 -5.254053e+00 -1.085038e+00 3.149029e+01 5.691425e+00 -7.207461e+00 5.195797e-01 -6.175717e+00 -4.140122e+00 -4.004813e+00 -2.099032e+00 -2.080258e+00 -1.195398e+00 2.852356e+00 2.714566e-01 2.146267e-01 -1.507265e-01 8.805737e-01 8.827042e-01 4.965060e-02 5.765126e-01 3.473796e-01
2.530000e-02 3.934361e+03 3.389916e+00 2.614727e+00 2.494497e+00 1.182305e-03 1.128393e-04 1.840479e-04 -9.199954e+00 -2.349281e+01 -3.076898e-01 -1.496393e-01 1.238616e-02 1.767388e-04 -1.817978e-03 -1.690030e-03 1.203797e+00 -1.800586e+00 -5.549464e-01 -1.410058e+00 -6.036794e+00 -5.521008e+00 -1.168771e+00 3.328419e+01 6.263876e+00 -7.815834e+00 7.382776e-01 -6.693679e+00 -4.403165e+00 -4.298484e+00 -2.244466e+00 -2.225137e+00 -1.272734e+00 3.162254e+00 2.950780e-01 2.366496e-01 -1.698777e-01 9.971715e-01 9.994973e-01 5.698716e-02 6.568916e-01 3.473796e-01
2.630000e-02 3.852068e+03 3.785329e+00 2.931876e+00 2.786736e+00 1.303987e-03 1.369772e-04 2.223260e-04 -9.767447e+00 -2.472093e+01 -3.247833e-01 -1.570064e-01 1.588197e-02 -5.582138e-04 7.036084e-05 -3.075279e-03 1.341436e+00 -1.828941e+00 -5.992395e-01 -1.473052e+00 -6.384645e+00 -5.785728e+00 -1.255096e+00 3.494897e+01 6.856851e+00 -8.426884e+00 9.957048e-01 -7.212687e+00 -4.647000e+00 -4.593107e+00 -2.389457e+00 -2.369760e+00 -1.349351e+00 3.483644e+00 3.180897e-01 2.587826e-01 -1.907070e-01 1.121207e+00 1.123450e+00 6.518086e-02 7.426506e-01 3.473796e-01
2.730000e-02 3.766677e+03 4.194199e+00 3.260640e+00 3.088545e+00 1.429991e-03 1.651933e-04 2.668664e-04 -1.032684e+01 -2.590812e+01 -3.413629e-01 -1.749185e-01 2.038459e-02 -1.878400e-03 2.980011e-03 -5.105094e-03 1.484242e+00 -1.851229e+00 -6.441251e-01 -1.535235e+00 -6.732907e+00 -6.048099e+00 -1.343952e+00 3.650344e+01 7.469709e+00 -9.036717e+00 1.294415e+00 -7.729740e+00 -4.868153e+00 -4.887533e+00 -2.533368e+00 -2.513471e+00 -1.424847e+00 3.815016e+00 3.399971e-01 2.804479e-01 -2.135829e-01 1.252412e+00 1.254315e+00 7.443976e-02 8.335473e-01 3.473796e-01
2.830000e-02 3.679278e+03 4.632537e+00 3.616513e+00 3.415890e+00 1.560155e-03 1.980043e-04 3.184260e-04 -1.087909e+01 -2.705568e+01 -3.574112e-01 -1.747924e-01 2.571505e-02 -3.769712e-03 6.802831e-03 -7.722328e-03 1.631708e+00 -1.868042e+00 -6.894297e-01 -1.596354e+00 -7.081395e+00 -6.308036e+00 -1.435318e+00 4.063949e+01 8.100940e+00 -9.642309e+00 1.635524e+00 -8.241503e+00 -5.064396e+00 -5.180584e+00 -2.675428e+00 -2.655710e+00 -1.498893e+00 4.154956e+00 3.603643e-01 3.011329e-01 -2.388539e-01 1.390512e+00 1.391841e+00 8.496831e-02 9.292937e-01 3.473796e-01
