3.000000e-04 8.923186e+02 1.608234e-06 8.397202e-07 1.188439e-06 2.929594e-09 3.908358e-11 7.260238e-11 -3.596759e-04 -3.257983e-03 -1.083334e-04 -5.660353e-05 3.408765e-08 -1.579810e-09 -1.176666e-08 6.688818e-09 -1.102716e-03 -1.003751e-02 -7.360429e-04 -6.688223e-03 -1.737261e-02 -2.200118e-02 -2.623613e-03 6.936297e-03 1.753983e-06 -1.356031e-06 1.049362e-06 -1.069160e-06 -4.177493e-07 -2.829263e-06 -1.665034e-06 -1.572810e-06 -1.073115e-06 2.873322e-07 6.582617e-08 -3.697880e-07 -5.407931e-08 1.500424e-08 2.799059e-07 -3.466433e-07 3.877404e-07 6.373762e-01
1.300000e-03 3.536108e+03 5.678223e-04 2.988299e-04 4.216195e-04 1.029900e-06 1.382114e-08 2.566113e-08 -7.474251e-02 -2.313555e-01 -8.064490e-03 -4.215134e-03 1.197646e-05 -5.498187e-07 -4.133058e-06 2.330572e-06 -2.016967e-02 -1.874673e-01 -1.391907e-02 -1.242453e-01 -3.257728e-01 -4.101935e-01 -4.950580e-02 3.992400e-01 2.037534e-03 -1.653755e-03 1.079478e-03 -1.316179e-03 -6.204796e-04 -3.122196e-03 -1.832537e-03 -1.748284e-03 -1.182772e-03 3.642549e-04 1.197712e-04 -1.297037e-04 -5.774393e-05 -2.637274e-06 6.907535e-05 -9.052941e-06 3.494007e-05 6.373762e-01
2.300000e-03 5.841139e+03 7.269755e-03 5.466747e-03 9.329251e-03 1.002338e-05 1.363254e-07 2.527928e-07 -3.885684e-01 -1.192789e+00 -5.164077e-02 -2.183019e-02 1.163994e-04 -5.231884e-06 -4.014444e-05 2.222842e-05 -5.830560e-02 -5.792160e-01 -4.354691e-02 -3.801841e-01 -1.014721e+00 -1.265643e+00 -1.546307e-01 2.026178e+00 2.868512e-02 -2.382458e-02 1.405071e-02 -1.922033e-02 -9.229888e-03 -4.025128e-02 -2.359615e-02 -2.266683e-02 -1.518282e-02 6.480926e-03 1.602956e-03 -1.358361e-03 -7.016660e-04 2.791483e-04 8.694074e-04 1.704741e-05 3.795520e-04 6.373762e-01
3.300000e-03 7.842366e+03 3.592254e-02 2.522772e-02 3.956234e-02 4.203730e-05 5.836670e-07 1.080267e-06 -1.068222e+00 -3.272893e+00 -1.470538e-01 -6.048478e-02 4.871218e-04 -2.119844e-05 -1.678225e-04 9.031665e-05 -1.059122e-01 -1.170102e+00 -9.006090e-02 -7.597861e-01 -2.073878e+00 -2.554566e+00 -3.173152e-01 5.538635e+00 1.369735e-01 -1.210682e-01 6.261640e-02 -9.886281e-02 -5.150004e-02 -1.846354e-01 -1.075488e-01 -1.029743e-01 -6.901366e-02 3.336462e-02 8.013877e-03 -4.085900e-03 -2.525946e-03 3.875576e-03 4.508213e-03 6.899948e-05 2.159939e-03 6.373762e-01
4.300000e-03 9.569532e+03 1.027654e-01 7.242004e-02 9.623007e-02 1.194939e-04 1.705789e-06 3.149250e-06 -2.210844e+00 -6.735185e+00 -2.716887e-01 -1.240665e-01 1.380658e-03 -5.757628e-05 -4.748774e-04 2.457916e-04 -1.504265e-01 -1.939607e+00 -1.545414e-01 -1.245749e+00 -3.488748e+00 -4.235363e+00 -5.366451e-01 1.136540e+01 4.050233e-01 -3.815925e-01 1.632399e-01 -3.145677e-01 -1.747007e-01 -5.261263e-01 -3.051593e-01 -2.949934e-01 -1.952062e-01 1.064652e-01 2.446199e-02 -6.750405e-03 -5.524283e-03 1.356831e-02 1.486674e-02 2.484333e-04 7.409911e-03 6.373762e-01
5.300000e-03 1.105116e+04 2.254198e-01 1.564373e-01 2.068510e-01 2.709650e-04 4.004989e-06 7.370756e-06 -3.878511e+00 -1.173532e+01 -4.103331e-01 -2.221673e-01 3.119025e-03 -1.235454e-04 -1.070182e-03 5.269300e-04 -1.773426e-01 -2.863440e+00 -2.387504e-01 -1.820732e+00 -5.241753e+00 -6.262894e+00 -8.115260e-01 1.970693e+01 9.130890e-01 -9.122562e-01 3.138922e-01 -7.587387e-01 -4.458780e-01 -1.143105e+00 -6.599741e-01 -6.402233e-01 -4.207578e-01 2.587148e-01 5.640122e-02 -4.213986e-03 -8.935338e-03 3.507614e-02 3.754757e-02 7.126905e-04 1.935900e-02 6.373762e-01
6.300000e-03 1.231316e+04 4.398818e-01 3.041458e-01 3.854200e-01 5.296511e-04 8.159854e-06 1.496196e-05 -6.104865e+00 -1.833799e+01 -6.690575e-01 -3.249476e-01 6.069084e-03 -2.268672e-04 -2.075155e-03 9.606547e-04 -1.714900e-01 -3.915790e+00 -3.447976e-01 -2.468619e+00 -7.312935e+00 -8.591972e+00 -1.140736e+00 3.068405e+01 1.725417e+00 -1.822900e+00 4.876577e-01 -1.527457e+00 -9.423527e-01 -2.083968e+00 -1.197374e+00 -1.166860e+00 -7.601911e-01 5.221916e-01 1.080787e-01 1.005516e-02 -1.197503e-02 7.537547e-02 7.952369e-02 1.678761e-03 4.224905e-02 6.373762e-01
7.300000e-03 1.337998e+04 7.609715e-01 5.123674e-01 6.564551e-01 9.316686e-04 1.505672e-05 2.749269e-05 -8.909405e+00 -2.655239e+01 -9.746363e-01 -4.620132e-01 1.061863e-02 -3.734971e-04 -3.613146e-03 1.552374e-03 -1.177100e-01 -5.069528e+00 -4.749573e-01 -3.174682e+00 -9.681041e+00 -1.117857e+01 -1.523036e+00 4.418229e+01 2.880966e+00 -3.211294e+00 6.371558e-01 -2.707615e+00 -1.740235e+00 -3.364534e+00 -1.922395e+00 -1.877140e+00 -1.214595e+00 9.285967e-01 1.816156e-01 4.237645e-02 -1.492943e-02 1.433247e-01 1.489105e-01 3.536083e-03 8.117056e-02 6.373762e-01
8.300000e-03 1.427119e+04 1.228403e+00 8.680824e-01 1.023661e+00 1.514248e-03 2.583015e-05 4.694306e-05 -1.229174e+01 -3.633051e+01 -1.359773e+00 -6.113414e-01 1.715250e-02 -5.690184e-04 -5.797830e-03 2.277456e-03 -1.486094e-03 -6.297942e+00 -6.315203e-01 -3.926419e+00 -1.232331e+01 -1.398153e+01 -1.957087e+00 6.020968e+01 4.397962e+00 -5.152242e+00 7.076628e-01 -4.366463e+00 -2.904598e+00 -4.971054e+00 -2.824003e+00 -2.765240e+00 -1.774147e+00 1.504277e+00 2.764963e-01 9.669988e-02 -1.965032e-02 2.481303e-01 2.546260e-01 7.247366e-03 1.419945e-01 6.373762e-01
9.300000e-03 1.500447e+04 1.866042e+00 1.327885e+00 1.520725e+00 2.313968e-03 4.190178e-05 7.576460e-05 -1.624290e+01 -4.758688e+01 -1.804764e+00 -7.999708e-01 2.603104e-02 -8.222202e-04 -8.721422e-03 3.075166e-03 1.905624e-01 -7.575108e+00 -8.164603e-01 -4.712714e+00 -1.521748e+01 -1.696329e+01 -2.441630e+00 7.845058e+01 6.278647e+00 -7.692443e+00 6.526943e-01 -6.546113e+00 -4.479865e+00 -6.872732e+00 -3.880347e+00 -3.809281e+00 -2.422484e+00 2.270160e+00 3.912020e-01 1.743422e-01 -2.961545e-02 3.997104e-01 4.063699e-01 1.272286e-02 2.311110e-01 6.373762e-01
